date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:45:08	108403/108403	---M--	200	added ('OK')	image/jpeg	etag:%221a773-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-8.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/small/img-8.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
08:45:08	89332/89332	---M--	200	added ('OK')	image/jpeg	etag:%2215cf4-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-7.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/small/img-7.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
08:45:08	19823/19823	---M--	200	added ('OK')	image/jpeg	etag:%224d6f-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-6.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/small/img-6.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
08:45:09	46560/46560	---M--	200	added ('OK')	image/jpeg	etag:%22b5e0-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-2.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/small/img-2.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
08:45:09	55880/55880	---M-Z	200	added ('OK')	application/javascript	etag:%22da48-60743101f21ad-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/glightbox/js/glightbox.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/glightbox/js/glightbox.min.js	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
08:45:09	693/693	---M-Z	200	added ('OK')	application/javascript	etag:%222b5-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/search-result.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/search-result.init.js	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
08:45:10	4220/4220	---M-Z	200	added ('OK')	text/css	etag:%22107c-6074310201bae-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.css	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:10	7774/7774	---M-Z	200	added ('OK')	text/css	etag:%221e5e-60743101f602d-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/gridjs/theme/mermaid.min.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/gridjs/theme/mermaid.min.css	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:10	27118/27118	---M-Z	200	added ('OK')	application/javascript	etag:%2269ee-6074310201bae-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:11	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:%228bb-607431021448e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/wnumb/wNumb.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/wnumb/wNumb.min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:11	51836/51836	---M-Z	200	added ('OK')	application/javascript	etag:%22ca7c-60743101f508d-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/gridjs/gridjs.umd.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/gridjs/gridjs.umd.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:11	75/75	---MCZ	302	error ('Found')	text/plain	date:Wed,%2011%20Oct%202023%2007:45:13%20GMT	https://unpkg.com/gridjs/plugins/selection/dist/selection.umd.js	C:/Users/DELL/Downloads/Admin%20Template/unpkg.com/gridjs/plugins/selection/dist/selection.umd.12e.delayed	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:12	2543/2543	---MCZ	200	added ('OK')	application/javascript	etag:%229ef-qhw+Y3NVWxYzbnAC6Tkv73Z+NHo%22	https://unpkg.com/gridjs@6.0.6/plugins/selection/dist/selection.umd.js	C:/Users/DELL/Downloads/Admin%20Template/unpkg.com/gridjs@6.0.6/plugins/selection/dist/selection.umd.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:12	15700/15700	---M-Z	200	added ('OK')	application/javascript	etag:%223d54-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-list.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-list.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
08:45:13	324/324	---M-Z	200	added ('OK')	application/javascript	etag:%22144-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-details.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-details.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-product-details.html)
08:45:13	1723/1723	---M-Z	200	added ('OK')	application/javascript	etag:%226bb-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-checkout.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-checkout.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html)
08:45:13	82257/82257	---M--	200	added ('OK')	image/png	etag:%2214151-607431018f78b%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-7.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/products/img-7.png	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html)
08:45:14	29943/29943	---M--	200	added ('OK')	image/jpeg	etag:%2274f7-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-7.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
08:45:15	158928/158928	---M--	200	added ('OK')	image/jpeg	etag:%2226cd0-607431019072b%22	https://themesbrand.com/velzon/html/default/assets/images/profile-bg.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/profile-bg.jpg	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
08:45:15	275/275	---M-Z	200	added ('OK')	application/javascript	etag:%22113-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/profile.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/profile.init.js	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
08:45:16	39156/39156	---M-Z	200	added ('OK')	application/javascript	etag:%2298f4-60743101ed38d-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/fg-emoji-picker/fgEmojiPicker.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/fg-emoji-picker/fgEmojiPicker.js	(from https://themesbrand.com/velzon/html/default/apps-chat.html)
08:45:16	27151/27151	---M-Z	200	added ('OK')	application/javascript	etag:%226a0f-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/chat.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/chat.init.js	(from https://themesbrand.com/velzon/html/default/apps-chat.html)
08:45:16	286/286	---M-Z	200	added ('OK')	text/css	etag:%2211e-60743101c628c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.css	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
08:45:17	12918/12918	---M--	200	added ('OK')	image/jpeg	etag:%223276-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-10.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/users/avatar-10.jpg	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
08:45:17	11203/11203	---M--	200	added ('OK')	image/jpeg	etag:%222bc3-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-9.jpg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
08:45:17	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-60743101c628c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
08:45:18	9954/9954	---M-Z	200	added ('OK')	application/javascript	etag:%2226e2-60743101c628c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dom-autoscroller/dom-autoscroller.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/dom-autoscroller/dom-autoscroller.min.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
08:45:18	4310/4310	---M-Z	200	added ('OK')	application/javascript	etag:%2210d6-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/tasks-kanban.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/tasks-kanban.init.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
08:45:19	4219/4219	---M-Z	200	added ('OK')	application/javascript	etag:%22107b-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/profile-setting.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/profile-setting.init.js	(from https://themesbrand.com/velzon/html/default/pages-profile-settings.html)
08:45:20	43009/43009	---M-Z	200	added ('OK')	application/javascript	etag:%22a801-6074310201bae-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/particles.js/particles.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/particles.js/particles.js	(from https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html)
08:45:20	62727/62727	---M--	200	added ('OK')	image/png	etag:%22f507-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/faq-img.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/faq-img.png	(from https://themesbrand.com/velzon/html/default/pages-faqs.html)
08:45:20	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/particles.app.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/particles.app.js	(from https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html)
08:45:21	4060/4060	---M--	200	added ('OK')	image/png	etag:%22fdc-607431018b90b%22	https://themesbrand.com/velzon/html/default/assets/images/illustrator-1.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/illustrator-1.png	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
08:45:22	5199/5199	---M-Z	200	added ('OK')	application/javascript	etag:%22144f-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-analytics.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-analytics.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
08:45:22	2825/2825	---M-Z	200	added ('OK')	application/javascript	etag:%22b09-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crm.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crm.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-crm.html)
08:45:22	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%223b9-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/btc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/btc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:23	525/525	---M--	200	added ('OK')	image/svg+xml	etag:%2220d-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/eth.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/eth.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:23	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2214b-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ltc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ltc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:23	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dash.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dash.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:23	166738/166738	---M--	200	added ('OK')	image/png	etag:%2228b52-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/user-illustarator-2.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/user-illustarator-2.png	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
08:45:24	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%222e0-607431019360b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/etc.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/etc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:24	505/505	---M--	200	added ('OK')	image/svg+xml	etag:%221f9-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnb.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnb.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:24	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-607431019554b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/usdt.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/usdt.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:25	425/425	---M--	200	added ('OK')	image/svg+xml	etag:%221a9-60743101945ab%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neo.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neo.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:25	738/738	---M--	200	added ('OK')	image/svg+xml	etag:%222e2-607431019266b%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/doge.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/doge.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
08:45:25	718/718	---M--	200	added ('OK')	image/svg+xml	etag:%222ce-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aave.svg	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aave.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
